timestamp,gesture_id,gesture_name,sample_id,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7
0.2652127742767334,1,swing_down,16,0.05944809,-0.924619215,0.17480424,-19.212339999999998,-13.566139999999999,-23.653,-6685.695,-47856.104999999996,-37136.52,-20041.38,-22500.135,-64501.784999999996,-59079.645,-6805.3949999999995
0.27797889709472656,1,swing_down,16,0.063903645,-0.911923935,0.170592825,-16.41976,-8.118319999999999,-17.97628,-6688.44,-47844.54,-37126.619999999995,-20029.995,-22492.53,-64490.13,-59090.939999999995,-6801.21
0.2911977767944336,1,swing_down,16,0.063903645,-0.911923935,0.170592825,-16.41976,-8.118319999999999,-17.97628,-6689.655,-47835.27,-37121.31,-20026.44,-22486.23,-64483.155,-59102.009999999995,-6801.48
0.30288267135620117,1,swing_down,16,0.068786445,-0.89501724,0.167907285,-12.818399999999999,0.21364,-11.5213,-6687.764999999999,-47824.335,-37107.99,-20016.27,-22470.21,-64473.03,-59111.505,-6799.5
0.3160886764526367,1,swing_down,16,0.068786445,-0.89501724,0.167907285,-12.818399999999999,0.21364,-11.5213,-6693.21,-47807.595,-37093.14,-20000.79,-22461.795,-64460.744999999995,-59116.59,-6789.195
0.3284149169921875,1,swing_down,16,0.067321605,-0.87255636,0.16418415,-5.98192,11.96384,-3.9676,-6707.25,-47795.13,-37081.845,-19990.665,-22457.43,-64454.939999999995,-59123.655,-6783.57
0.34027981758117676,1,swing_down,16,0.0500487,-0.834043275,0.156798915,7.095899999999999,35.4795,8.881319999999999,-6724.98,-47780.189999999995,-37071.945,-19982.88,-22455.27,-64442.384999999995,-59130.854999999996,-6778.844999999999
0.35213780403137207,1,swing_down,16,0.0500487,-0.834043275,0.156798915,7.095899999999999,35.4795,8.881319999999999,-6758.73,-47762.235,-37055.025,-19964.204999999998,-22446.045,-64428.975,-59138.189999999995,-6770.835
0.36525487899780273,1,swing_down,16,-0.00097656,-0.77917281,0.14050257,37.55486,60.24648,35.876259999999995,-6852.014999999999,-47744.189999999995,-37042.65,-19950.12,-22480.515,-64416.869999999995,-59141.34,-6758.505
0.3784010410308838,1,swing_down,16,-0.10888644,-0.681699915,0.11706513,56.85876,69.8908,97.31302,-6961.139999999999,-47717.955,-37025.955,-19914.93,-22480.605,-64379.204999999994,-59141.43,-6738.929999999999
0.38969874382019043,1,swing_down,16,-0.10888644,-0.681699915,0.11706513,56.85876,69.8908,97.31302,-7078.23,-47741.985,-37060.47,-19946.34,-22509.315,-64413.36,-59161.365,-6719.13
0.4015328884124756,1,swing_down,16,-0.27514578,-0.511412265,0.06311019,36.21198,74.3925,202.2713,-7112.565,-47702.564999999995,-37016.415,-19911.015,-22539.195,-64379.88,-59155.92,-6698.88
0.4127368927001953,1,swing_down,16,-0.27514578,-0.511412265,0.06311019,36.21198,74.3925,202.2713,-7455.375,-47690.955,-37001.205,-19904.895,-22573.98,-64379.295,-59169.645,-6656.219999999999
0.4252798557281494,1,swing_down,16,-0.518980605,-0.21691839000000002,-0.021911565,29.161859999999997,75.29284,357.45024,-7533.134999999999,-47686.905,-37004.13,-19912.454999999998,-22513.86,-64374.21,-59177.88,-6606.045
0.43858885765075684,1,swing_down,16,-0.718198845,0.155456145,-0.11376924000000001,73.49216,108.68172,500.02441999999996,-7520.3099999999995,-47702.07,-36996.345,-19905.66,-22714.829999999998,-64400.895,-59215.454999999994,-6537.87
0.45179080963134766,1,swing_down,16,-0.718198845,0.155456145,-0.11376924000000001,73.49216,108.68172,500.02441999999996,-7445.5199999999995,-47704.095,-36988.604999999996,-19901.114999999998,-22719.059999999998,-64487.295,-59251.545,-6497.37
0.46489381790161133,1,swing_down,16,-0.70959291,0.48467893500000003,-0.16308552,97.69452,145.64144,500.02441999999996,-7388.775,-47705.895,-36984.6,-19884.105,-22555.35,-64429.829999999994,-59292.945,-6469.65
0.47821903228759766,1,swing_down,16,-0.59472504,0.688291695,-0.159850665,-70.76062,233.52378,500.02441999999996,-7384.32,-47750.22,-37043.729999999996,-19971.495,-22375.305,-64569.329999999994,-59340.869999999995,-6492.195
0.48963093757629395,1,swing_down,16,-0.59472504,0.688291695,-0.159850665,-70.76062,233.52378,500.02441999999996,-7365.87,-47763.225,-37029.104999999996,-19939.14,-22018.545,-64445.625,-59319.494999999995,-6510.69
0.5029659271240234,1,swing_down,16,-0.665830815,0.6638166600000001,-0.13330044,-490.94471999999996,296.63914,500.02441999999996,-7303.995,-47727.854999999996,-36987.39,-19919.204999999998,-21765.87,-64364.13,-59328.405,-6543.719999999999
0.5140588283538818,1,swing_down,16,-0.665830815,0.6638166600000001,-0.13330044,-490.94471999999996,296.63914,500.02441999999996,-7220.429999999999,-47704.365,-36985.229999999996,-19896.075,-21605.445,-64418.265,-59340.915,-6525.945
0.526735782623291,1,swing_down,16,-1.0089085500000001,0.469908465,-0.21050971500000001,-500.03968,301.8428,500.02441999999996,-7208.28,-47763.45,-37042.784999999996,-19915.92,-21439.395,-64394.235,-59364.045,-6541.74
0.5377049446105957,1,swing_down,16,-1.76098182,0.09606909,-0.34973055000000003,-500.03968,229.54092,500.02441999999996,-7113.554999999999,-47929.545,-37225.125,-20126.79,-21549.6,-64646.729999999996,-59551.155,-6487.245
0.5495579242706299,1,swing_down,16,-1.76098182,0.09606909,-0.34973055000000003,-500.03968,229.54092,500.02441999999996,-6904.485,-48061.89,-37354.68,-20247.524999999998,-21751.559999999998,-64728.45,-59634.045,-6437.835
0.5613658428192139,1,swing_down,16,-1.99999488,-0.41479386,-0.51049674,-500.03968,221.37681999999998,500.02441999999996,-6607.575,-48146.58,-37446.93,-20392.38,-22087.665,-64925.909999999996,-59731.29,-6352.965
0.5745139122009277,1,swing_down,16,-1.99999488,-0.41479386,-0.51049674,-500.03968,221.37681999999998,500.02441999999996,-6571.98,-48774.689999999995,-38076.39,-21012.704999999998,-22747.86,-65518.38,-60214.814999999995,-6735.375
0.587946891784668,1,swing_down,16,-1.99999488,-0.712949835,-0.699522135,-500.03968,139.35432,500.02441999999996,-6830.865,-49466.97,-38754.63,-21696.885,-23518.71,-66213.315,-60819.704999999994,-7744.455
0.6008708477020264,1,swing_down,16,-1.99999488,-0.86022729,-0.6569807400000001,-431.72065999999995,19.70066,500.02441999999996,-6509.429999999999,-49446.0,-38762.055,-21728.61,-24161.219999999998,-66261.015,-60804.63,-8211.555
0.6119248867034912,1,swing_down,16,-1.99999488,-0.86022729,-0.6569807400000001,-431.72065999999995,19.70066,500.02441999999996,-6195.51,-49430.295,-38732.49,-21687.165,-24262.965,-66226.41,-60713.055,-8296.425
0.6240968704223633,1,swing_down,16,-1.99999488,-0.97887933,-0.638365065,-258.45862,-158.41406,439.67112,-5463.719999999999,-48805.47,-38099.97,-21051.765,-23872.77,-65614.59,-60053.265,-7841.205
0.6365838050842285,1,swing_down,16,-1.99999488,-0.97887933,-0.638365065,-258.45862,-158.41406,439.67112,-4260.24,-47711.159999999996,-36996.57,-19930.32,-22752.855,-64506.735,-58931.189999999995,-6823.844999999999
0.6475608348846436,1,swing_down,16,-1.99999488,-1.131772005,-0.790952565,-40.30166,-323.98506,376.63205999999997,-3096.9449999999997,-46637.1,-35925.75,-18848.655,-21518.1,-63424.034999999996,-57863.115,-5823.179999999999
0.6605188846588135,1,swing_down,16,-1.93737297,-1.376156145,-0.888608565,294.518,-320.73467999999997,329.20398,-2864.25,-46414.665,-35691.255,-18607.41,-21239.1,-63199.079999999994,-57664.755,-5683.7699999999995
0.6737058162689209,1,swing_down,16,-1.93737297,-1.376156145,-0.888608565,294.518,-320.73467999999997,329.20398,-3670.92,-47245.275,-36515.97,-19424.61,-21983.399999999998,-64014.795,-58515.03,-6586.875
0.6856827735900879,1,swing_down,16,-1.6058918850000001,-1.421322045,-0.8928810150000001,370.52806,-286.87273999999996,180.64788,-4007.8799999999997,-47521.35,-36795.96,-19714.815,-22247.64,-64302.615,-58833.765,-6955.29
0.698948860168457,1,swing_down,16,-1.327694355,-1.19836119,-0.83715606,281.98954,-279.8684,89.48464,-4903.155,-48338.235,-37601.82,-20518.965,-23070.69,-65105.369999999995,-59707.619999999995,-7977.735
0.7112348079681396,1,swing_down,16,-1.327694355,-1.19836119,-0.83715606,281.98954,-279.8684,89.48464,-4831.335,-48107.295,-37377.405,-20302.695,-22800.329999999998,-64907.1,-59563.395,-8282.835
0.7229130268096924,1,swing_down,16,-1.022397285,-0.90722424,-0.715879515,185.42426,-179.59493999999998,59.8955,-4710.33,-47966.534999999996,-37239.57,-20158.965,-22491.945,-64751.85,-59455.665,-8103.96
0.7347719669342041,1,swing_down,16,-1.022397285,-0.90722424,-0.715879515,185.42426,-179.59493999999998,59.8955,-4669.0199999999995,-47871.18,-37144.665,-20065.14,-22282.335,-64666.53,-59404.59,-7866.719999999999
0.7480168342590332,1,swing_down,16,-0.81164343,-0.64990068,-0.562315455,81.03059999999999,-90.59862,46.05468,-4771.889999999999,-47907.314999999995,-37180.35,-20101.59,-22237.2,-64708.47,-59480.055,-7849.485
0.7604668140411377,1,swing_down,16,-0.717466425,-0.500487,-0.423399795,-41.78188,-39.2945,-0.36624,-4869.764999999999,-47951.415,-37220.895,-20142.225,-22271.355,-64755.405,-59541.93,-7860.96
0.7736709117889404,1,swing_down,16,-0.717466425,-0.500487,-0.423399795,-41.78188,-39.2945,-0.36624,-5001.345,-47995.875,-37273.994999999995,-20191.59,-22401.629999999997,-64804.725,-59598.945,-7849.62
0.7859227657318115,1,swing_down,16,-0.719785755,-0.47216676,-0.285826905,-84.23519999999999,-16.83178,-34.518119999999996,-5065.83,-47997.494999999995,-37277.82,-20198.114999999998,-22542.254999999997,-64820.52,-59634.314999999995,-7844.04
0.7989439964294434,1,swing_down,16,-0.755674335,-0.520689585,-0.167541075,-29.02452,-1.8312,-45.33746,-5189.67,-48054.645,-37330.335,-20245.32,-22704.614999999998,-64877.939999999995,-59696.865,-7895.565
0.8114497661590576,1,swing_down,16,-0.755674335,-0.520689585,-0.167541075,-29.02452,-1.8312,-45.33746,-5270.849999999999,-48095.685,-37377.09,-20289.42,-22826.745,-64912.14,-59747.67,-7914.78
0.8242568969726562,1,swing_down,16,-0.79553019,-0.55077984,-0.0964353,54.813919999999996,11.353439999999999,-56.14154,-5333.76,-48119.354999999996,-37403.729999999996,-20316.915,-22900.32,-64945.755,-59776.695,-7917.255
0.8352477550506592,1,swing_down,16,-0.79553019,-0.55077984,-0.0964353,54.813919999999996,11.353439999999999,-56.14154,-5412.554999999999,-48146.04,-37423.305,-20336.355,-22953.69,-64971.0,-59806.35,-7935.299999999999
0.846858024597168,1,swing_down,16,-0.865171125,-0.4626453,-0.08019999,94.44413999999999,-1.25132,-76.6815,-5508.719999999999,-48169.259999999995,-37445.76,-20353.77,-22863.645,-64990.215,-59842.305,-7930.665
0.8598709106445312,1,swing_down,16,-0.919492275,-0.29870529,-0.09326148000000001,95.6802,-1.6022999999999998,-93.83373999999999,-5612.219999999999,-48207.555,-37479.96,-20389.364999999998,-22841.594999999998,-65033.595,-59876.82,-7923.465
0.87310791015625,1,swing_down,16,-0.919492275,-0.29870529,-0.09326148000000001,95.6802,-1.6022999999999998,-93.83373999999999,-5674.23,-48220.65,-37504.665,-20417.94,-22823.19,-65092.5,-59924.25,-7931.745
0.8851079940795898,1,swing_down,16,-0.960019515,-0.134948385,-0.115050975,91.98728,27.5443,-110.54343999999999,-5738.13,-48275.369999999995,-37556.145,-20457.719999999998,-22915.89,-65118.284999999996,-59966.685,-7943.04
0.8982746601104736,1,swing_down,16,-1.0220310750000001,-0.01416012,-0.145446405,74.774,29.039779999999997,-116.80004,-5816.5199999999995,-48315.96,-37599.885,-20493.18,-23015.25,-65202.615,-60008.445,-7932.285
0.9105899333953857,1,swing_down,16,-1.0220310750000001,-0.01416012,-0.145446405,74.774,29.039779999999997,-116.80004,-5873.8949999999995,-48350.07,-37630.979999999996,-20518.785,-23033.745,-65165.13,-60036.57,-7930.259999999999
0.9236447811126709,1,swing_down,16,-1.08166227,0.06750471,-0.172912155,36.50192,10.84986,-122.40046,-5908.59,-48366.45,-37650.33,-20533.32,-23034.555,-65182.905,-60048.54,-7911.2699999999995
0.9360108375549316,1,swing_down,16,-1.08166227,0.06750471,-0.172912155,36.50192,10.84986,-122.40046,-5947.29,-48376.979999999996,-37658.34,-20544.57,-23073.795,-65194.424999999996,-60051.24,-7899.75
0.9469408988952637,1,swing_down,16,-1.115048415,0.085632105,-0.182189475,44.08614,10.31576,-117.24257999999999,-6012.764999999999,-48400.695,-37685.655,-20559.465,-23104.395,-65217.24,-60085.079999999994,-7891.695
0.9580769538879395,1,swing_down,16,-1.132992705,0.054260115,-0.1733394,102.94395999999999,7.828379999999999,-100.53287999999999,-6044.49,-48411.225,-37696.68,-20563.829999999998,-23149.305,-65221.244999999995,-60093.09,-7880.67
0.9699578285217285,1,swing_down,16,-1.132992705,0.054260115,-0.1733394,102.94395999999999,7.828379999999999,-100.53287999999999,-6075.855,-48415.095,-37699.244999999995,-20565.63,-23203.62,-65235.195,-60106.14,-7870.815
0.9821219444274902,1,swing_down,16,-1.12438677,0.038024805,-0.175353555,130.51878,-11.368699999999999,-86.66154,-6106.724999999999,-48410.415,-37696.86,-20562.39,-23117.805,-65227.994999999995,-60113.204999999994,-7856.955
0.9924459457397461,1,swing_down,16,-1.12438677,0.038024805,-0.175353555,130.51878,-11.368699999999999,-86.66154,-6121.08,-48419.009999999995,-37693.485,-20553.48,-23104.754999999997,-65231.954999999994,-60116.759999999995,-7839.855
0.012527227401733398,3,wrist_flex_left,5,0.07751445,-0.95263428,0.228942285,2.12114,-1.6022999999999998,0.9308599999999999,-5084.595,-48799.979999999996,-37971.0,-20886.795,-23882.715,-65448.405,-60190.38,-6344.73
0.023754119873046875,3,wrist_flex_left,5,0.07751445,-0.95263428,0.228942285,2.12114,-1.6022999999999998,0.9308599999999999,-5071.815,-48793.994999999995,-37966.14,-20883.6,-23877.809999999998,-65440.89,-60187.814999999995,-6346.71
0.03695416450500488,3,wrist_flex_left,5,0.080871375,-0.9510473700000001,0.22851504,1.9075,-0.48832,0.57988,-5075.46,-48791.34,-37966.814999999995,-20885.579999999998,-23876.1,-65444.534999999996,-60190.515,-6352.695
0.05044102668762207,3,wrist_flex_left,5,0.08068827,-0.952817385,0.229064355,1.63282,-0.6867,0.73248,-5074.695,-48793.905,-37971.09,-20889.809999999998,-23881.454999999998,-65454.615,-60192.36,-6347.205
0.06390190124511719,3,wrist_flex_left,5,0.07836894,-0.95690673,0.22973574,1.95328,-1.05294,0.33571999999999996,-5079.78,-48801.195,-37976.445,-20891.969999999998,-23876.594999999998,-65452.14,-60191.055,-6347.745
0.07817292213439941,3,wrist_flex_left,5,0.07836894,-0.95690673,0.22973574,1.95328,-1.05294,0.33571999999999996,-5086.845,-48805.29,-37980.72,-20895.885,-23879.114999999998,-65452.185,-60188.715,-6349.724999999999
0.09182405471801758,3,wrist_flex_left,5,0.078185835,-0.960629865,0.229064355,2.88414,-1.5412599999999999,0.54936,-5089.05,-48806.1,-37980.674999999996,-20896.875,-23880.51,-65457.494999999995,-60193.259999999995,-6352.83
0.1048440933227539,3,wrist_flex_left,5,0.08093241,-0.961850565,0.228209865,2.19744,-1.8159399999999999,0.88508,-5084.639999999999,-48805.695,-37981.619999999995,-20900.88,-23879.295,-65458.89,-60193.845,-6354.495
0.11676692962646484,3,wrist_flex_left,5,0.08093241,-0.961850565,0.228209865,2.19744,-1.8159399999999999,0.88508,-5078.205,-48793.77,-37971.765,-20892.285,-23867.73,-65455.56,-60194.564999999995,-6353.91
0.12955594062805176,3,wrist_flex_left,5,0.081725865,-0.962094705,0.228698145,2.6704999999999997,-1.69386,0.763,-5093.235,-48800.79,-37976.625,-20894.895,-23868.27,-65456.729999999996,-60190.515,-6352.514999999999
0.14272117614746094,3,wrist_flex_left,5,0.081725865,-0.962094705,0.228698145,2.6704999999999997,-1.69386,0.763,-5089.995,-48802.185,-37975.95,-20894.805,-23864.399999999998,-65455.424999999996,-60187.095,-6354.54
0.15504217147827148,3,wrist_flex_left,5,0.078674115,-0.96288816,0.22851504,1.8769799999999999,-0.9613799999999999,0.28994,-5093.1449999999995,-48815.145,-37990.845,-20908.62,-23873.579999999998,-65464.064999999995,-60193.979999999996,-6362.73
0.16992807388305664,3,wrist_flex_left,5,0.07720927500000001,-0.96447507,0.22851504,1.89224,-1.43444,0.2289,-5082.03,-48795.795,-37975.455,-20896.875,-23864.309999999998,-65457.045,-60191.325,-6354.45
0.1812911033630371,3,wrist_flex_left,5,0.07720927500000001,-0.96447507,0.22851504,1.89224,-1.43444,0.2289,-5095.98,-48804.03,-37979.729999999996,-20898.045,-23861.07,-65456.82,-60189.704999999994,-6352.155
0.19345307350158691,3,wrist_flex_left,5,0.07897929000000001,-0.965634735,0.2270502,1.8769799999999999,-1.8769799999999999,0.21364,-5099.49,-48802.77,-37978.604999999996,-20897.82,-23860.079999999998,-65459.564999999995,-60189.75,-6354.855
0.20536017417907715,3,wrist_flex_left,5,0.07922343,-0.96423093,0.22570743000000001,2.07536,-1.4039199999999998,-0.04578,-5095.08,-48804.435,-37985.985,-20904.165,-23863.14,-65461.77,-60189.165,-6353.415
0.21744108200073242,3,wrist_flex_left,5,0.07922343,-0.96423093,0.22570743000000001,2.07536,-1.4039199999999998,-0.04578,-5103.764999999999,-48803.4,-37979.145,-20899.89,-23858.73,-65455.335,-60182.235,-6355.26
0.22885513305664062,3,wrist_flex_left,5,0.07836894,-0.961606425,0.22509708,1.4191799999999999,-1.2971,-0.77826,-5108.13,-48804.21,-37981.17,-20900.565,-23856.434999999998,-65459.159999999996,-60186.465,-6358.815
0.2426440715789795,3,wrist_flex_left,5,0.07836894,-0.961606425,0.22509708,1.4191799999999999,-1.2971,-0.77826,-5113.125,-48812.354999999996,-37991.25,-20913.57,-23863.545,-65465.729999999996,-60189.21,-6366.96
0.2561631202697754,3,wrist_flex_left,5,0.078307905,-0.9599584800000001,0.22607364,0.41202,-0.9156,-0.15259999999999999,-5105.61,-48811.455,-37985.354999999996,-20907.0,-23853.465,-65459.97,-60189.479999999996,-6367.139999999999
0.2693910598754883,3,wrist_flex_left,5,0.07824687,-0.961362285,0.22668399,0.82404,-0.50358,-0.25942,-5109.48,-48810.104999999996,-37991.205,-20915.64,-23861.7,-65472.84,-60196.365,-6371.325
0.2820749282836914,3,wrist_flex_left,5,0.07824687,-0.961362285,0.22668399,0.82404,-0.50358,-0.25942,-5116.545,-48806.955,-37986.299999999996,-20905.515,-23845.86,-65461.32,-60186.284999999996,-6367.815
0.2957172393798828,3,wrist_flex_left,5,0.07714824,-0.96349851,0.22766055000000002,3.11304,-0.5341,-0.9156,-5118.84,-48808.439999999995,-37993.005,-20907.809999999998,-23855.715,-65470.365,-60190.56,-6368.219999999999
0.30973386764526367,3,wrist_flex_left,5,0.07739238,-0.9636205800000001,0.2282709,3.41824,0.18312,-0.27468,-5117.804999999999,-48810.6,-38024.369999999995,-20939.85,-23854.32,-65467.079999999994,-60185.204999999994,-6365.655
0.322429895401001,3,wrist_flex_left,5,0.07739238,-0.9636205800000001,0.2282709,3.41824,0.18312,-0.27468,-5116.455,-48808.845,-37979.729999999996,-20924.505,-23853.375,-65471.354999999996,-60185.384999999995,-6360.66
0.3359260559082031,3,wrist_flex_left,5,0.07763652,-0.96227781,0.22741641,3.67766,0.8392999999999999,-0.8392999999999999,-5106.78,-48795.93,-37974.6,-20895.614999999998,-23859.675,-65503.034999999996,-60187.5,-6359.985
0.3494992256164551,3,wrist_flex_left,5,0.07861308,-0.962094705,0.22521915,1.11398,1.49548,-1.31236,-5041.665,-48686.354999999996,-37864.215,-20816.684999999998,-23852.835,-65692.035,-60226.604999999996,-6387.795
0.36233091354370117,3,wrist_flex_left,5,0.07861308,-0.962094705,0.22521915,1.11398,1.49548,-1.31236,-5104.889999999999,-48733.38,-37925.189999999995,-20858.489999999998,-23808.105,-65503.755,-60228.81,-6365.565
0.37612485885620117,3,wrist_flex_left,5,0.083190705,-0.98852286,0.22924746000000001,-35.525279999999995,3.4335,-3.69292,-5028.66,-48486.06,-37665.09,-20638.98,-23758.829999999998,-65755.305,-60294.104999999996,-6364.3949999999995
0.38811588287353516,3,wrist_flex_left,5,0.112975785,-1.0485813,0.22289982,-37.60064,40.25588,7.84364,-5258.115,-48687.525,-37925.055,-20936.52,-23911.379999999997,-65617.11,-60176.655,-6398.46
0.40173792839050293,3,wrist_flex_left,5,0.112975785,-1.0485813,0.22289982,-37.60064,40.25588,7.84364,-6074.19,-48464.595,-37666.665,-20676.195,-23766.614999999998,-65788.83,-60065.685,-6414.389999999999
0.41472506523132324,3,wrist_flex_left,5,0.15246543,-1.096737915,0.15917928,30.107979999999998,100.38028,21.30296,-5777.099999999999,-47933.595,-37138.5,-20249.01,-23591.7,-65948.04,-60077.07,-6308.1449999999995
0.425976037979126,3,wrist_flex_left,5,0.1635738,-1.1295137100000001,0.08886696,48.374199999999995,128.96226,-12.055399999999999,-5420.655,-47545.2,-36770.265,-19935.719999999998,-23705.774999999998,-66321.18,-60331.095,-5888.7
0.4388909339904785,3,wrist_flex_left,5,0.1635738,-1.1295137100000001,0.08886696,48.374199999999995,128.96226,-12.055399999999999,-6418.44,-48612.06,-37784.025,-20798.28,-23823.135,-64825.29,-60218.369999999995,-6473.295
0.4525492191314697,3,wrist_flex_left,5,0.13879359,-1.1340303,0.086730735,115.56398,118.60072,-16.709699999999998,-6057.2699999999995,-48094.02,-37115.505,-20038.68,-23162.219999999998,-65560.14,-60386.399999999994,-6638.49
0.46611785888671875,3,wrist_flex_left,5,0.1025388,-1.11474324,0.190490235,191.55877999999998,103.66118,-11.18558,-6084.9,-48417.39,-37570.365,-20574.18,-23584.545,-65333.295,-59992.064999999995,-6442.92
0.4797508716583252,3,wrist_flex_left,5,0.1025388,-1.11474324,0.190490235,191.55877999999998,103.66118,-11.18558,-6069.51,-48675.015,-37837.53,-20691.315,-23668.425,-65729.655,-59936.22,-6340.86
0.4932830333709717,3,wrist_flex_left,5,0.005676255,-0.98132073,0.334899045,195.90787999999998,36.28828,-0.07629999999999999,-5644.755,-48233.07,-37401.795,-20387.024999999998,-23528.7,-65629.53,-60436.17,-6292.035
0.5072460174560547,3,wrist_flex_left,5,-0.153014745,-0.71447571,0.42126357000000003,44.269259999999996,-18.73928,29.756999999999998,-5798.969999999999,-48508.064999999995,-37714.68,-20644.965,-23566.905,-65368.079999999994,-59999.49,-6300.855
0.5207319259643555,3,wrist_flex_left,5,-0.153014745,-0.71447571,0.42126357000000003,44.269259999999996,-18.73928,29.756999999999998,-6042.6449999999995,-48811.455,-37990.08,-20904.344999999998,-23312.295,-65534.939999999995,-60250.095,-6488.054999999999
0.5343410968780518,3,wrist_flex_left,5,-0.09594702000000001,-0.593199165,0.395445765,-102.54719999999999,-20.601,-10.89564,-6025.32,-48776.985,-37993.814999999995,-21007.98,-23497.469999999998,-66017.025,-60129.945,-6675.615
